"participantID","videoID","order","condition","comprehensionCheckQ1Correct","comprehensionCheckQ2Correct","accuracy","IRI_EC","IRI_PT","IRI_PD","LT_Empathy","SPS","SIAS","gender","age"
"623b52ff","129_2",5,"both",TRUE,TRUE,-0.256493677313019,23,24,21,12,23,22,"F",23
"2401b1a9","181_2",5,"both",TRUE,TRUE,0.861610588329103,28,28,0,11,10,9,"F",62
"8e8caef0","170_2",5,"both",TRUE,TRUE,-0.393597744662696,19,14,17,12,11,38,"M",50
"9c77bf6e","124_3",5,"both",TRUE,TRUE,0.520865195238314,6,11,17,12,33,62,"F",37
"1d4cb07d","174_2",5,"both",TRUE,TRUE,0.496257971992444,28,26,20,12,33,26,"M",28
"99a9d7ba","167_2",5,"both",TRUE,TRUE,0.742081903050232,22,14,19,11,21,34,"F",33
"0480360c","170_2",5,"both",TRUE,TRUE,-0.594116361206816,24,23,8,9,0,11,"M",25
"1bf4d90b","147_5",5,"both",TRUE,TRUE,-0.446315139540757,27,28,16,16,43,46,"F",33
"54d16ab5","147_5",5,"both",TRUE,TRUE,-0.166417536254808,26,21,28,11,50,41,"F",36
"38eee3d4","161_3",5,"both",TRUE,TRUE,0.155454562844879,25,27,15,12,74,76,"F",25
"ce9a8b44","116_5",5,"both",FALSE,TRUE,-0.109796584229542,28,24,20,10,20,32,"F",45
"42520425","174_3",5,"both",TRUE,TRUE,0.825265688965722,19,17,1,8,10,11,"M",41
"38e817b1","147_5",5,"both",FALSE,TRUE,0.0894036059506998,20,21,2,13,11,8,"M",70
"29afd537","124_3",5,"both",TRUE,TRUE,0.597305880044688,22,25,4,12,20,14,"M",34
"abe386c9","121_5",5,"both",TRUE,TRUE,0.901279982621122,20,21,17,12,41,55,"F",31
"784178ee","178_6",5,"both",TRUE,TRUE,0.124517493959446,28,25,4,11,2,12,"F",40
"3fe71f9a","167_2",5,"both",TRUE,TRUE,0.661309695389735,17,21,12,12,23,26,"F",29
"ba434ba5","147_5",5,"both",TRUE,TRUE,-0.428545508478136,25,26,6,13,4,7,"M",42
"b7591cbb","181_4",5,"both",TRUE,TRUE,0.330343152836559,20,19,14,6,26,33,"M",34
"6a5f8490","135_3",5,"both",TRUE,TRUE,0.803727247280645,28,22,5,13,2,8,"F",50
"458c014d","151_2",5,"both",TRUE,TRUE,0.951793161159488,26,25,7,12,24,25,"F",71
"8f71a23f","124_6",5,"both",TRUE,FALSE,0.150801155018596,25,20,9,12,19,46,"F",26
"3bea5c93","124_6",5,"both",TRUE,TRUE,0.726100017844671,26,28,0,13,2,10,"F",20
"9787cd0d","164_3",5,"both",TRUE,TRUE,-0.503971051878968,24,15,22,13,61,62,"F",33
"1773cf17","169_4",5,"both",TRUE,TRUE,0.886796526558579,28,28,0,12,2,8,"M",44
"d189f352","165_1",5,"both",TRUE,TRUE,0.75521209224384,23,13,14,12,39,38,"F",30
"1fdaa02f","118_3",5,"both",TRUE,TRUE,0.668395117810929,24,27,6,11,16,15,"M",49
"7b427dbf","119_4",5,"both",TRUE,TRUE,-0.00130656731170177,21,21,8,12,35,43,"M",33
"2f62333c","164_3",5,"both",TRUE,TRUE,0.15918967856925,9,25,1,12,15,59,"F",26
"2e80c6ed","119_4",5,"both",TRUE,TRUE,0.0154834282099728,28,28,0,12,0,4,"M",26
"bff65578","120_4",5,"both",TRUE,TRUE,0.505109186756428,28,28,14,12,14,6,"F",52
"28a088b3","124_6",5,"both",TRUE,FALSE,0.383083101111961,11,7,13,12,14,30,"M",36
"62036073","120_4",5,"both",TRUE,TRUE,0.747876675010805,10,12,0,12,32,49,"F",37
"8944db98","119_4",5,"both",TRUE,TRUE,0.131362971058455,15,19,19,11,46,57,"F",27
"d6bdf497","119_4",5,"both",TRUE,TRUE,-0.0460022004974701,22,15,2,12,4,31,"M",30
"4c3287df","144_1",5,"both",TRUE,TRUE,0.657582420300215,19,16,16,12,9,18,"M",22
"6c24d5e0","124_6",5,"both",TRUE,TRUE,0.847705341420657,21,21,7,10,14,18,"F",28
"057f1002","165_1",5,"both",TRUE,TRUE,0.392689703245642,16,23,4,12,31,68,"M",30
"4cf7c13f","119_4",5,"both",TRUE,TRUE,0.26876163491953,24,23,9,11,30,23,"F",54
"3ef823f4","169_4",5,"both",TRUE,TRUE,0.743125276392907,20,20,7,12,22,21,"F",29
"e275aeba","124_6",5,"both",TRUE,TRUE,-0.635560103414512,25,21,13,12,14,13,"M",38
"3948c259","169_4",5,"both",TRUE,TRUE,0.684909213631052,19,17,9,11,45,47,"M",31
"3cc50ca4","164_3",5,"both",TRUE,TRUE,-0.379813368172798,21,16,12,11,19,30,"F",23
"ea063c38","169_4",5,"both",TRUE,TRUE,0.916947126950547,21,23,3,12,43,65,"F",40
"aeb035ae","119_4",5,"both",TRUE,TRUE,-0.14731015445478,15,21,4,17,17,16,"M",28
"9c3e42b6","164_3",5,"both",FALSE,TRUE,-0.225283027467478,26,27,0,11,9,20,"F",39
"2f515f88","119_4",5,"both",TRUE,TRUE,-0.000101349900468952,15,22,24,11,33,57,"M",38
"b2fd487e","119_4",5,"both",TRUE,TRUE,0.24499742352496,18,17,9,11,43,37,"M",37
"75e48145","144_1",5,"both",TRUE,TRUE,0.723651563250947,22,27,8,12,44,57,"M",23
"af6fb1ea","118_3",5,"both",TRUE,TRUE,0.286833188810862,18,20,8,14,31,49,"M",25
"65feb031","165_1",5,"both",TRUE,TRUE,0.724833429671416,28,28,20,12,48,50,"M",30
"73e778f4","165_1",5,"both",TRUE,TRUE,0.670953056789824,27,26,1,12,6,11,"F",37
"0c2bcf84","120_4",5,"both",TRUE,TRUE,0.556372986036094,24,24,9,11,28,57,"M",52
"42127556","169_4",5,"both",FALSE,TRUE,0.764548341783621,17,19,9,19,3,36,"F",28
"d8a7c574","119_4",5,"both",TRUE,TRUE,0.0369222804567069,18,17,28,12,50,71,"M",37
"79509830","118_3",5,"both",TRUE,TRUE,-0.0962907127251302,25,21,10,12,44,53,"F",31
"2ddd4286","119_4",5,"both",TRUE,TRUE,0.160345549424728,21,20,6,12,32,26,"M",42
"0c65c7bf","118_3",5,"both",TRUE,TRUE,0.451074215895421,21,16,17,12,42,28,"F",46
"9e84da50","124_6",5,"both",TRUE,FALSE,-0.104043177083606,25,20,10,5,27,41,"F",61
"f8c6550b","144_1",5,"both",TRUE,TRUE,0.698625161593857,20,28,0,12,4,4,"F",35
"0cb149b9","169_4",5,"both",TRUE,TRUE,0.752278774675267,28,28,5,12,59,63,"F",32
"1f3db907","165_1",5,"both",TRUE,TRUE,0.693608665250938,24,18,27,11,43,40,"F",20
"377f7114","120_4",5,"both",TRUE,TRUE,0.731726624348964,26,26,6,12,3,4,"M",36
"05044512","119_4",5,"both",TRUE,TRUE,0.41342125111521,21,13,1,12,6,35,"F",70
"b1da1512","119_4",5,"both",TRUE,TRUE,0.601346267695973,19,12,16,14,50,52,"F",54
"03290201","120_4",5,"both",TRUE,TRUE,0.619654715287417,16,24,15,12,53,55,"F",45
"67631934","144_1",5,"both",TRUE,TRUE,0.491745968112157,21,20,21,12,63,63,"M",34
"76394aaa","169_4",5,"both",TRUE,TRUE,0.343750902049029,25,22,0,14,12,15,"F",47
"04f29238","124_6",5,"both",TRUE,TRUE,0.488924430006531,19,15,10,14,39,40,"F",27
"d059d70d","124_6",5,"both",TRUE,FALSE,-0.841685710768961,14,7,12,10,48,52,"M",34
"d7f7c7d1","169_4",5,"both",TRUE,TRUE,0.374994369857801,28,28,2,12,2,0,"F",34
"94db8331","165_1",5,"both",TRUE,TRUE,0.764180842728291,21,19,4,10,11,23,"M",26
"d26076ae","165_1",5,"both",TRUE,TRUE,0.572055159376648,22,17,20,11,40,47,"F",46
"979a5652","165_1",5,"both",TRUE,TRUE,0.545033046588169,3,15,13,5,38,37,"M",24
"96b19ae6","119_4",5,"both",TRUE,TRUE,-0.0201953551496053,0,16,10,10,55,67,"M",54
"7cd54efd","164_3",5,"both",FALSE,TRUE,-0.158016596000208,22,18,6,14,40,40,"M",25
"ead4eb84","169_4",5,"both",TRUE,TRUE,0.718910223362418,19,25,4,12,65,58,"M",29
"cde81bf2","144_1",5,"both",TRUE,TRUE,0.546661299208634,22,23,4,10,22,19,"M",51
"f266dcd3","165_1",5,"both",TRUE,TRUE,0.734118405894153,17,18,12,14,9,6,"M",30
"65193862","118_3",5,"both",TRUE,TRUE,0.0807781804271186,24,22,1,20,4,8,"M",32
"024d3ff1","165_1",5,"both",TRUE,TRUE,0.657516881006651,27,25,19,12,32,34,"F",58
"b5d49fbf","120_4",5,"both",TRUE,TRUE,0.650800637644629,21,13,11,12,35,48,"M",52
"e13a0f94","118_3",5,"both",TRUE,TRUE,-0.165846551925124,20,27,9,13,11,11,"F",35
"c987371e","124_6",5,"both",TRUE,FALSE,0.456161961742211,28,28,1,12,3,6,"F",55
"3b207e16","124_6",5,"both",TRUE,TRUE,-0.10880087027914,14,18,14,6,39,43,"F",41
"946991ac","169_4",5,"both",TRUE,TRUE,0.890956284307502,25,24,14,12,27,35,"F",26
"4502f4d9","124_6",5,"both",TRUE,TRUE,-0.34543921156951,23,17,9,17,46,24,"F",20
"4fef810a","120_4",5,"both",TRUE,TRUE,0.636869964679542,28,28,0,14,0,4,"F",32
"b70c9219","119_4",5,"both",TRUE,TRUE,0.120703635629783,21,20,6,12,55,53,"M",21
"eb59ad8a","119_4",5,"both",TRUE,TRUE,0.345084721422881,28,28,21,12,4,5,"F",45
"a06a8e55","119_4",5,"both",TRUE,TRUE,0.810951326020285,12,13,11,11,37,39,"M",28
"8e6d1b79","120_4",5,"both",TRUE,TRUE,0.603595458808577,26,18,1,12,30,40,"M",24
"dce6b7e8","144_1",5,"both",TRUE,TRUE,0.320597414092875,15,13,11,12,40,40,"F",35
"71cff964","120_4",5,"both",TRUE,TRUE,0.5061021239085,25,10,23,12,68,69,"M",29
"0eed3010","169_4",5,"both",TRUE,TRUE,0.851460066933791,27,22,21,12,26,39,"F",18
"f40b9fff","144_1",5,"both",TRUE,TRUE,0.739339001651255,18,19,16,11,22,47,"M",35
"aa45ce97","120_4",5,"both",TRUE,TRUE,0.620013306717543,23,16,9,10,6,7,"F",37
"375c63e6","120_4",5,"both",TRUE,TRUE,0.781481724319647,21,21,7,16,16,8,"F",34
"a27763e7","144_1",5,"both",TRUE,TRUE,0.639184275306354,20,19,18,14,38,34,"M",34
"7e5590df","119_4",5,"both",TRUE,TRUE,-0.190019757916189,21,21,19,12,50,54,"M",26
"a960e98c","164_3",5,"both",TRUE,TRUE,-0.288916542838998,13,19,11,11,24,29,"M",22
"99c91b8f","124_6",5,"both",TRUE,TRUE,0.64531970488476,0,27,1,12,28,32,"M",31
"ee1bdf22","165_1",5,"both",TRUE,TRUE,0.628561619057298,14,14,16,12,20,28,"M",31
"bdc93bdf","165_1",5,"both",TRUE,TRUE,0.7560115335068,24,19,11,12,33,45,"F",42
"4632e8ac","169_4",5,"both",TRUE,TRUE,0.728167601846444,27,25,11,11,14,17,"M",33
"81ab3db0","124_6",5,"both",TRUE,FALSE,0.535213157744902,24,28,4,12,25,35,"M",27
"288360b1","124_6",5,"both",TRUE,TRUE,0.168797078104296,26,20,8,12,32,32,"M",33
"67067c60","119_4",5,"both",TRUE,TRUE,0.89797135734345,27,28,11,12,59,66,"M",28
"59002488","124_6",5,"both",TRUE,FALSE,-0.0457886356298549,16,11,5,16,16,35,"M",41
"fe594899","144_1",5,"both",TRUE,TRUE,0.548596099386695,24,11,21,12,31,33,"M",53
"73c66aed","169_4",5,"both",TRUE,TRUE,0.789051266653546,21,21,4,10,14,41,"M",24
"ffa3442d","118_3",5,"both",TRUE,TRUE,0.642042926066211,27,26,19,12,30,21,"F",60
"3cc43e3a","118_3",5,"both",TRUE,TRUE,0.20195149077332,25,28,3,11,63,66,"F",34
"f452b20d","120_1",6,"videoOnly",NA,NA,0.0734277110818206,23,22,22,10,68,62,"F",22
"72349a54","147_5",6,"videoOnly",NA,NA,0.0686179423843232,24,20,17,12,21,43,"F",36
"b38d5b49","129_5",6,"videoOnly",NA,NA,-0.731620939954836,25,24,12,12,40,63,"M",25
"dc89084a","120_1",6,"videoOnly",NA,NA,0.116657385739678,28,28,3,15,0,5,"F",43
"aa4d98d4","116_5",6,"videoOnly",NA,NA,0.40859335034362,22,22,18,14,1,1,"F",24
"7411a245","124_3",6,"videoOnly",NA,NA,0.701574098254307,14,13,18,15,54,63,"M",18
"0635b8fb","173_4",6,"videoOnly",NA,NA,-0.457005865468596,27,19,7,8,6,16,"M",42
"87ac0eaa","181_4",6,"videoOnly",NA,NA,-0.57031650668945,25,21,11,12,39,63,"M",48
"38b73aae","174_3",6,"videoOnly",NA,NA,0.20131474682555,12,13,8,9,26,15,"M",33
"064a309a","128_2",6,"videoOnly",NA,NA,-0.482793230890956,28,21,12,14,34,40,"F",39
"45de46aa","161_3",6,"videoOnly",NA,NA,0.770158956778716,21,21,12,12,4,6,"M",39
"01313695","129_2",6,"videoOnly",NA,NA,-0.11297660954505,28,18,12,12,38,42,"F",42
"fb92ea54","178_6",6,"videoOnly",NA,NA,-0.514162307687205,28,20,7,11,12,24,"F",46
"8194d337","120_1",6,"videoOnly",NA,NA,0.363513819666248,20,17,7,12,15,24,"M",29
"301fcf0a","174_2",6,"videoOnly",NA,NA,0.0325985895315365,20,24,6,12,15,15,"F",42
"aeb528c0","167_2",6,"videoOnly",NA,NA,-0.057524261650746,24,28,4,12,32,28,"M",28
"4698fc4a","170_2",6,"videoOnly",NA,NA,0.459454023226925,21,21,7,12,3,8,"M",39
"d264a4f6","174_2",6,"videoOnly",NA,NA,0.0369546395479462,21,17,5,14,3,14,"F",24
"95d1b534","171_1",6,"videoOnly",NA,NA,-0.427315004619612,13,20,6,13,28,36,"M",24
"1fa08bf1","173_4",6,"videoOnly",NA,NA,-0.574943910076802,8,26,5,11,18,18,"M",35
"c224f9a6","124_3",6,"videoOnly",NA,NA,0.131140221349114,27,22,18,12,63,65,"M",33
"308b7f75","137_6",6,"videoOnly",NA,NA,-0.368725151447246,28,28,22,10,6,8,"F",36
"675885cb","181_4",6,"videoOnly",NA,NA,-0.180235085536009,17,16,11,15,4,8,"M",24
"11805693","151_2",6,"videoOnly",NA,NA,0.542016654851538,23,19,11,10,8,16,"M",63
"5046eb0a","128_2",6,"videoOnly",NA,NA,0.840897310003811,22,11,5,9,3,17,"F",37
"039ee76c","173_4",6,"videoOnly",NA,NA,-0.775172913992852,21,23,14,13,29,38,"F",36
"73b586a9","153_3",6,"videoOnly",NA,NA,-0.12134795348129,21,20,10,10,44,41,"F",32
"b6335f9b","181_4",6,"videoOnly",NA,NA,-0.488041032782282,28,26,2,12,8,15,"M",26
"7d66737a","151_2",6,"videoOnly",NA,NA,0.131391995953967,28,26,19,12,50,74,"F",24
"cbfce7ed","147_5",6,"videoOnly",NA,NA,0.0868116011989725,18,20,9,9,28,55,"F",33
"89acd875","124_3",6,"videoOnly",NA,NA,0.492182759441663,20,20,16,12,44,51,"M",47
"9ba31e4c","129_5",6,"videoOnly",NA,NA,0.304923969300128,27,27,4,10,40,65,"F",27
"594b6d7f","174_3",6,"videoOnly",NA,NA,0.918220323209819,27,27,7,11,5,12,"M",35
"b7226578","171_1",6,"videoOnly",NA,NA,-0.111378046401055,27,25,6,12,49,31,"F",29
"0f85e59e","128_2",6,"videoOnly",NA,NA,0.451755002995278,13,6,24,10,50,55,"F",58
"16017909","161_3",6,"videoOnly",NA,NA,0.418624560610824,12,13,13,14,14,39,"F",42
"e0cb3965","128_2",6,"videoOnly",NA,NA,0.230954347882065,28,21,5,12,30,42,"M",40
"443e51bc","173_4",6,"videoOnly",NA,NA,-0.922535392276785,24,25,16,12,42,51,"M",28
"8d252810","153_3",6,"videoOnly",NA,NA,0.87119940046588,6,0,0,8,0,6,"F",40
"852214da","167_2",6,"videoOnly",NA,NA,0.150561754726186,22,6,19,12,23,34,"F",29
"d5f55185","128_2",6,"videoOnly",NA,NA,-0.616071083657188,19,20,7,12,7,16,"F",37
"22a4517b","129_5",6,"videoOnly",NA,NA,-0.708491438829952,21,16,23,14,52,65,"F",25
"661c2c3d","173_6",6,"videoOnly",NA,NA,0.228666622220084,9,12,3,12,22,41,"M",67
"1df54295","171_1",6,"videoOnly",NA,NA,0.0616276023227575,24,20,13,12,9,30,"F",45
"fc1193f1","173_4",6,"videoOnly",NA,NA,-0.650641844553312,20,22,5,13,4,7,"M",26
"5cb6d34e","151_2",6,"videoOnly",NA,NA,0.664319626716543,9,12,25,9,61,64,"M",40
"a930edea","128_2",6,"videoOnly",NA,NA,0.365294899657382,22,26,12,10,22,31,"M",30
"8b4c95e1","147_5",6,"videoOnly",NA,NA,0.0234256219431594,8,16,8,11,61,33,"M",35
"908a8fcb","174_3",6,"videoOnly",NA,NA,0.500651045599763,28,28,6,12,52,60,"F",25
"02aeb27d","135_3",6,"videoOnly",NA,NA,-0.149363719709767,15,18,12,12,31,27,"M",27
"ca966692","174_3",6,"videoOnly",NA,NA,-0.280705014483465,27,22,9,12,40,46,"M",33
"43089a32","147_2",6,"videoOnly",NA,NA,0.244589187292108,17,21,17,12,13,36,"F",35
"37946b93","124_3",6,"videoOnly",NA,NA,0.710495141520057,28,28,2,13,5,5,"F",25
"ac2c59a2","151_2",6,"videoOnly",NA,NA,0.864444745190135,25,20,11,12,31,38,"F",27
"e6765d83","116_5",6,"videoOnly",NA,NA,0.762153048236233,24,28,2,7,6,9,"F",39
"b443900b","178_6",6,"videoOnly",NA,NA,-0.269096744313675,18,27,14,12,60,49,NA,28
"1c09cd45","173_4",6,"videoOnly",NA,NA,-0.83077001457715,13,15,13,12,4,13,"M",24
"41d722ea","129_5",6,"videoOnly",NA,NA,-0.830888992054829,28,28,1,12,0,8,"M",24
"7968d3d9","129_2",6,"videoOnly",NA,NA,0.0934517693504932,21,18,12,14,23,42,"F",48
"5e7e61e5","170_2",6,"videoOnly",NA,NA,0.677306169875957,18,9,18,11,30,55,"M",26
"c0d1731d","137_6",6,"videoOnly",NA,NA,-0.888664101298106,28,17,0,12,48,48,"F",37
"c48d05a2","128_2",6,"videoOnly",NA,NA,-0.574966118366768,23,20,20,13,13,11,"F",23
"b4e6a03c","147_2",6,"videoOnly",NA,NA,0.142643675425235,7,11,24,10,58,71,"M",22
"35f7c187","167_2",6,"videoOnly",NA,NA,-0.425274486651465,25,23,15,14,53,59,"F",25
"adc21a46","135_3",6,"videoOnly",NA,NA,-0.555168544203932,24,20,12,13,24,24,"F",54
"6c56c1b8","181_4",6,"videoOnly",NA,NA,-0.0866088419213923,22,21,15,9,12,12,"F",43
"d208defe","129_2",6,"videoOnly",NA,NA,0.100351487590628,24,21,9,12,41,49,"M",30
"12b6c6f2","181_2",6,"videoOnly",NA,NA,0.449604718843496,26,20,7,12,7,12,"M",50
"32349691","178_6",6,"videoOnly",NA,NA,-0.25346005129588,21,21,11,11,4,23,"F",41
"043d498b","173_4",6,"videoOnly",NA,NA,0.115860526164439,9,16,5,12,26,40,"F",58
"299700c6","137_6",6,"videoOnly",NA,NA,0.462414778021402,24,18,5,12,29,24,"F",32
"afebd33a","174_3",6,"videoOnly",NA,NA,0.0637086573381068,28,16,11,12,43,17,"F",58
"a1e56f7e","174_2",6,"videoOnly",NA,NA,-0.279725282588915,19,7,5,12,18,15,"M",24
"aba7f35d","173_4",6,"videoOnly",NA,NA,-0.214372593528512,24,28,2,12,0,8,"F",38
"0c0ca170","173_6",6,"videoOnly",NA,NA,0.729220620754151,25,22,20,12,24,35,"F",34
"6aa72f7f","170_2",6,"videoOnly",NA,NA,0.287161515869041,28,25,8,12,75,71,"F",27
"6679d22d","181_2",6,"videoOnly",NA,NA,0.452236301558177,26,21,18,12,77,73,"M",38
"bd0260dc","147_5",6,"videoOnly",NA,NA,-0.0136199133881876,21,23,9,8,6,9,"F",31
"6793b5b1","135_3",6,"videoOnly",NA,NA,0.207375455700193,19,26,9,9,13,17,"F",26
"71851090","174_2",6,"videoOnly",NA,NA,-0.388686108956964,16,17,10,14,9,40,"M",36
"4aea9ff7","161_3",6,"videoOnly",NA,NA,0.183761104994268,21,23,3,12,14,23,"F",31
"9be2441e","147_2",6,"videoOnly",NA,NA,-0.176982165962984,23,28,20,12,17,16,"F",38
"ca483851","174_2",6,"videoOnly",NA,NA,-0.623378203062477,28,22,0,12,0,4,"F",39
"ef00961a","129_5",6,"videoOnly",NA,NA,-0.943548773885496,18,19,15,12,39,36,"F",27
"7f39ee6e","173_4",6,"videoOnly",NA,NA,-0.875542606251614,28,17,13,12,29,35,"F",55
"fe0d5db7","173_4",6,"videoOnly",NA,NA,-0.747697118307332,26,19,5,14,16,27,"F",31
"9b5022ac","173_4",6,"videoOnly",NA,NA,-0.181192840939462,23,21,10,12,4,9,"F",61
"72e4e86d","174_2",6,"videoOnly",NA,NA,0.557727545332484,27,27,18,11,48,45,"F",38
"ea7379c2","181_2",6,"videoOnly",NA,NA,0.78965765920139,24,20,9,12,64,56,"M",44
"ad4fe4c7","171_1",6,"videoOnly",NA,NA,0.0628911760273504,14,7,17,12,19,36,"M",51
"f84f2ad2","181_2",6,"videoOnly",NA,NA,0.491989906898245,28,13,4,12,47,20,"F",29
"862001fc","116_5",6,"videoOnly",NA,NA,-0.298701324212292,18,14,10,13,7,10,"F",32
"a1d29bbd","167_2",6,"videoOnly",NA,NA,-0.775976697398018,24,27,12,9,53,64,"M",29
"a4d1942d","171_1",6,"videoOnly",NA,NA,0.0566782569087205,18,24,0,12,0,8,"M",48
"2bdae298","147_5",6,"videoOnly",NA,NA,0.257166380357724,28,25,7,10,20,17,"F",54
"df7416f9","120_1",6,"videoOnly",NA,NA,0.325298524116331,23,20,19,12,17,21,"M",24
"fedf6d9e","174_2",6,"videoOnly",NA,NA,-0.628795303505836,28,24,23,13,30,49,"F",50
"362e0088","121_5",6,"videoOnly",NA,NA,-0.853390562495272,24,26,6,12,58,73,"F",39
"355cd8d0","116_5",6,"videoOnly",NA,NA,-0.0898812183508523,26,25,3,12,34,14,"M",26
"5a7fcb50","161_3",6,"videoOnly",NA,NA,0.392810279872227,19,20,3,12,12,17,"M",23
"659a710c","171_1",6,"videoOnly",NA,NA,0.224285981833351,25,20,10,11,57,55,"M",21
"53b74c8e","153_3",6,"videoOnly",NA,NA,0.715730596675913,28,15,15,15,59,62,"F",28
"111e29ff","167_2",6,"videoOnly",NA,NA,0.669942188238478,20,19,11,11,8,29,"F",26
"cfa3ae59","161_3",6,"videoOnly",NA,NA,0.521437361885822,25,28,0,12,0,7,"F",41
"1caadf3c","178_6",6,"videoOnly",NA,NA,-0.18561834605797,18,19,15,12,20,32,NA,58
"ce426d19","137_6",6,"videoOnly",NA,NA,0.363014059537697,24,24,5,12,2,8,"F",31
"917c1ecc","137_6",6,"videoOnly",NA,NA,0.966616517766814,20,19,14,13,28,28,"M",44
"acab6556","181_2",6,"videoOnly",NA,NA,0.366385129884088,21,10,10,12,22,20,"M",35
"67371182","181_2",6,"videoOnly",NA,NA,0.692891251727234,22,18,7,9,14,14,"M",57
"09661926","129_2",6,"videoOnly",NA,NA,-0.0907154772919198,19,26,9,12,57,55,"M",35
"9fd3c89c","178_6",6,"videoOnly",NA,NA,-0.573743472392643,14,13,1,9,0,7,"F",30
"79ea0a5c","181_2",6,"videoOnly",NA,NA,0.0244857923408204,24,8,27,12,10,15,"F",42
"4ad05724","128_2",6,"videoOnly",NA,NA,-0.189191456671229,18,16,15,14,3,32,"F",44
"8536b46b","124_3",6,"videoOnly",NA,NA,0.183417721826336,14,20,10,8,22,51,"M",21
"7d89d2be","147_5",6,"videoOnly",NA,NA,0.125441075562444,23,9,18,11,24,26,"F",37
"6a06a958","173_4",6,"videoOnly",NA,NA,-0.35193390651827,28,19,21,11,35,44,"F",57
"d97ade0e","121_5",6,"videoOnly",NA,NA,0.33752633570613,13,13,11,13,12,14,"F",47
"2967dd9f","135_3",6,"videoOnly",NA,NA,-0.847070914632193,21,22,15,11,22,19,"M",31
"c21d8d55","137_6",6,"videoOnly",NA,NA,0.589496957879735,24,19,5,12,29,18,"F",47
"f0715e54","135_3",6,"videoOnly",NA,NA,-0.511893514422637,23,20,9,10,12,18,"F",35
"c704493a","121_5",6,"videoOnly",NA,NA,-0.419146940148753,27,24,9,12,4,24,"F",71
"49cebeff","173_4",6,"videoOnly",NA,NA,-0.740631870411524,20,21,3,12,3,7,"F",37
"eb51137c","171_1",6,"videoOnly",NA,NA,-0.000130156182352035,25,23,1,13,12,19,"M",27
"65a80f85","173_4",6,"videoOnly",NA,NA,-0.372972211312172,24,18,0,12,2,6,"M",59
"6d6054bb","120_1",6,"videoOnly",NA,NA,-0.100003637224563,25,27,0,12,40,39,"F",38
"d57f5b6d","137_6",6,"videoOnly",NA,NA,-0.498023938147742,26,20,4,12,5,9,"F",63
"8d9b59f9","153_3",6,"videoOnly",NA,NA,0.620480168372875,18,14,22,13,43,60,"F",67
"b7361412","173_6",6,"videoOnly",NA,NA,-0.28635904238239,20,25,3,13,35,53,"F",29
"df470d8f","161_3",6,"videoOnly",NA,NA,0.249753084110214,21,14,5,13,8,11,"F",34
"cb35e041","178_6",6,"videoOnly",NA,NA,-0.587215082150451,21,21,7,12,21,18,"M",35
"9f259311","178_6",6,"videoOnly",NA,NA,-0.00821098156220303,24,23,1,12,2,5,"M",58
"e53069f7","129_2",6,"videoOnly",NA,NA,-0.0974555837711895,17,21,14,10,15,31,"M",63
"69a3ebe6","178_6",6,"videoOnly",NA,NA,-0.369444923385276,21,22,8,16,0,5,"M",23
"d17d0094","153_3",6,"videoOnly",NA,NA,0.583548553661124,19,19,9,13,50,59,"F",23
"0a11f7be","174_3",6,"videoOnly",NA,NA,0.374347921565741,20,18,9,15,11,15,"F",51
"d84d5853","174_2",6,"videoOnly",NA,NA,0.274763874857501,25,28,6,12,0,4,NA,45
"96d39f35","161_3",6,"videoOnly",NA,NA,0.916732503776549,5,16,8,12,9,30,"M",26
"a3cbb732","171_1",6,"videoOnly",NA,NA,-0.112536165038767,25,18,0,12,7,15,"F",55
"de98cb8f","120_1",6,"videoOnly",NA,NA,0.180218145372793,28,23,3,12,24,35,"F",25
"7e32dc2e","128_2",6,"videoOnly",NA,NA,0.795808760739717,21,18,11,13,37,50,"F",46
"d36fe703","116_5",6,"videoOnly",NA,NA,-0.379102666910844,14,6,12,6,28,33,"M",37
"22f2fc0c","174_3",6,"videoOnly",NA,NA,0.0484222158737425,21,23,15,12,56,61,"M",27
"c8b2e966","173_4",6,"videoOnly",NA,NA,-0.240716192480973,22,28,2,14,14,17,"F",25
"4beb0626","170_2",6,"videoOnly",NA,NA,-0.112038747126491,21,18,12,9,18,28,"F",23
"e00f9067","181_4",6,"videoOnly",NA,NA,-0.145384433285165,13,13,17,12,40,32,"M",26
"64553426","128_2",6,"videoOnly",NA,NA,-0.604166694408245,16,8,1,11,55,63,"F",33
"40d47bce","128_2",6,"videoOnly",NA,NA,0.309471240787435,25,21,19,10,23,43,"F",35
"b2990de8","151_2",6,"videoOnly",NA,NA,0.898618015783709,18,17,8,12,5,6,"M",39
"73bb9aa5","167_2",6,"videoOnly",NA,NA,0.366521216847429,14,14,20,10,60,60,"F",22
"95e8f522","170_2",6,"videoOnly",NA,NA,0.341811030130858,17,25,4,10,18,14,"F",42
"b29100e5","147_5",6,"videoOnly",NA,NA,-0.232577995101985,12,17,6,2,1,12,"F",25
"8e548c69","129_5",6,"videoOnly",NA,NA,-0.216676523491843,4,26,0,12,22,49,"M",47
"b3e025ad","181_4",6,"videoOnly",NA,NA,0.0684392093307106,25,26,0,11,0,10,"F",26
"8024894d","120_1",6,"videoOnly",NA,NA,0.0741974128745995,25,19,10,12,49,25,"M",25
"9f4ce400","151_2",6,"videoOnly",NA,NA,0.958466715909377,19,9,28,8,19,9,"F",25
